"360724"	"3"	"上犹县"
"360725"	"3"	"崇义县"
"360726"	"3"	"安远县"
"360727"	"3"	"龙南县"
"360728"	"3"	"定南县"
"360729"	"3"	"全南县"
"360730"	"3"	"宁都县"
"360731"	"3"	"于都县"
"360732"	"3"	"兴国县"
"360733"	"3"	"会昌县"
"360734"	"3"	"寻乌县"
"360735"	"3"	"石城县"
"360781"	"3"	"瑞金市"
"360800"	"2"	"吉安市"
"360821"	"3"	"吉安县"
"360822"	"3"	"吉水县"
"360823"	"3"	"峡江县"
"360824"	"3"	"新干县"
"360825"	"3"	"永丰县"
"360826"	"3"	"泰和县"
"360827"	"3"	"遂川县"
"360828"	"3"	"万安县"
"360829"	"3"	"安福县"
"360830"	"3"	"永新县"
"360881"	"3"	"井冈山市"
"360900"	"2"	"宜春市"
"360921"	"3"	"奉新县"
"360922"	"3"	"万载县"
"360923"	"3"	"上高县"
"360924"	"3"	"宜丰县"
"360925"	"3"	"靖安县"
"360926"	"3"	"铜鼓县"
"360981"	"3"	"丰城市"
"360982"	"3"	"樟树市"
"360983"	"3"	"高安市"
"361000"	"2"	"抚州市"
"361021"	"3"	"南城县"
"361022"	"3"	"黎川县"
"361023"	"3"	"南丰县"
"361024"	"3"	"崇仁县"
"361025"	"3"	"乐安县"
"361026"	"3"	"宜黄县"
"361027"	"3"	"金溪县"
"361028"	"3"	"资溪县"
"361029"	"3"	"东乡县"
"361030"	"3"	"广昌县"
"361100"	"2"	"上饶市"
"361103"	"3"	"广丰区"
"361121"	"3"	"上饶县"
"361123"	"3"	"玉山县"
"361124"	"3"	"铅山县"
"361125"	"3"	"横峰县"
"361126"	"3"	"弋阳县"
"361127"	"3"	"余干县"
"361128"	"3"	"鄱阳县"
"361129"	"3"	"万年县"
"361130"	"3"	"婺源县"
"361181"	"3"	"德兴市"
"370000"	"1"	"山东省"
"370100"	"2"	"济南市"
"370124"	"3"	"平阴县"
"370125"	"3"	"济阳县"
"370126"	"3"	"商河县"
"370181"	"3"	"章丘市"
"370200"	"2"	"青岛市"
"370281"	"3"	"胶州市"
"370282"	"3"	"即墨市"
"370283"	"3"	"平度市"
"370285"	"3"	"莱西市"
"370300"	"2"	"淄博市"
"370321"	"3"	"桓台县"
"370322"	"3"	"高青县"
"370323"	"3"	"沂源县"
"370400"	"2"	"枣庄市"
"370481"	"3"	"滕州市"
"370500"	"2"	"东营市"
"370521"	"3"	"垦利县"
"370522"	"3"	"利津县"
"370523"	"3"	"广饶县"
"370600"	"2"	"烟台市"
"370634"	"3"	"长岛县"
"370681"	"3"	"龙口市"
"370682"	"3"	"莱阳市"
"370683"	"3"	"莱州市"
"370684"	"3"	"蓬莱市"
"370685"	"3"	"招远市"
"370686"	"3"	"栖霞市"
"370687"	"3"	"海阳市"
"370700"	"2"	"潍坊市"
"370724"	"3"	"临朐县"
"370725"	"3"	"昌乐县"
"370781"	"3"	"青州市"
"370782"	"3"	"诸城市"
"370783"	"3"	"寿光市"
"370784"	"3"	"安丘市"
"370785"	"3"	"高密市"
"370786"	"3"	"昌邑市"
"370800"	"2"	"济宁市"
"370826"	"3"	"微山县"
"370827"	"3"	"鱼台县"
"370828"	"3"	"金乡县"
"370829"	"3"	"嘉祥县"
"370830"	"3"	"汶上县"
"370831"	"3"	"泗水县"
"370832"	"3"	"梁山县"
"370881"	"3"	"曲阜市"
"370883"	"3"	"邹城市"
"370900"	"2"	"泰安市"
"370921"	"3"	"宁阳县"
"370923"	"3"	"东平县"
"370982"	"3"	"新泰市"
"370983"	"3"	"肥城市"
"371000"	"2"	"威海市"
"371082"	"3"	"荣成市"
"371083"	"3"	"乳山市"
"371100"	"2"	"日照市"
"371121"	"3"	"五莲县"
"371122"	"3"	"莒县"
"371200"	"2"	"莱芜市"
"371300"	"2"	"临沂市"
"371321"	"3"	"沂南县"
"371322"	"3"	"郯城县"
"371323"	"3"	"沂水县"
"371324"	"3"	"兰陵县"
"371325"	"3"	"费县"
"371326"	"3"	"平邑县"
"371327"	"3"	"莒南县"
"371328"	"3"	"蒙阴县"
"371329"	"3"	"临沭县"
"371400"	"2"	"德州市"
"371403"	"3"	"陵城区"
"371422"	"3"	"宁津县"
"371423"	"3"	"庆云县"
"371424"	"3"	"临邑县"
"371425"	"3"	"齐河县"
"371426"	"3"	"平原县"
"371427"	"3"	"夏津县"
"371428"	"3"	"武城县"
"371481"	"3"	"乐陵市"
"371482"	"3"	"禹城市"
"371500"	"2"	"聊城市"
"371521"	"3"	"阳谷县"
"371522"	"3"	"莘县"
"371523"	"3"	"茌平县"
"371524"	"3"	"东阿县"
"371525"	"3"	"冠县"
"371526"	"3"	"高唐县"
"371581"	"3"	"临清市"
"371600"	"2"	"滨州市"
"371603"	"3"	"沾化区"
"371621"	"3"	"惠民县"
"371622"	"3"	"阳信县"
"371623"	"3"	"无棣县"
"371625"	"3"	"博兴县"
"371626"	"3"	"邹平县"
"371700"	"2"	"菏泽市"
"371721"	"3"	"曹县"
"371722"	"3"	"单县"
"371723"	"3"	"成武县"
"371724"	"3"	"巨野县"
"371725"	"3"	"郓城县"
"371726"	"3"	"鄄城县"
"371727"	"3"	"定陶县"
"371728"	"3"	"东明县"
"410000"	"1"	"河南省"
"410100"	"2"	"郑州市"
"410122"	"3"	"中牟县"
"410181"	"3"	"巩义市"
"410182"	"3"	"荥阳市"
"410183"	"3"	"新密市"
"410184"	"3"	"新郑市"
"410185"	"3"	"登封市"
"410200"	"2"	"开封市"
"410221"	"3"	"杞县"
"410222"	"3"	"通许县"
"410223"	"3"	"尉氏县"
"410225"	"3"	"兰考县"
"410300"	"2"	"洛阳市"
"410322"	"3"	"孟津县"
"410323"	"3"	"新安县"
"410324"	"3"	"栾川县"
"410325"	"3"	"嵩县"
"410326"	"3"	"汝阳县"
"410327"	"3"	"宜阳县"
"410328"	"3"	"洛宁县"
"410329"	"3"	"伊川县"
"410381"	"3"	"偃师市"
"410400"	"2"	"平顶山市"
"410421"	"3"	"宝丰县"
"410422"	"3"	"叶县"
"410423"	"3"	"鲁山县"
"410425"	"3"	"郏县"
"410481"	"3"	"舞钢市"
"410482"	"3"	"汝州市"
"410500"	"2"	"安阳市"
"410522"	"3"	"安阳县"
"410523"	"3"	"汤阴县"
"410526"	"3"	"滑县"
"410527"	"3"	"内黄县"
"410581"	"3"	"林州市"
"410600"	"2"	"鹤壁市"
"410611"	"3"	"淇滨区"
"410621"	"3"	"浚县"
"410622"	"3"	"淇县"
"410700"	"2"	"新乡市"
"410721"	"3"	"新乡县"
"410724"	"3"	"获嘉县"
"410725"	"3"	"原阳县"
"410726"	"3"	"延津县"
"410727"	"3"	"封丘县"
"410728"	"3"	"长垣县"
"410781"	"3"	"卫辉市"
"410782"	"3"	"辉县市"
"410800"	"2"	"焦作市"
"410821"	"3"	"修武县"
"410822"	"3"	"博爱县"
"410823"	"3"	"武陟县"
"410825"	"3"	"温县"
"410882"	"3"	"沁阳市"
"410883"	"3"	"孟州市"
"410900"	"2"	"濮阳市"
"410922"	"3"	"清丰县"
"410923"	"3"	"南乐县"
"410926"	"3"	"范县"
"410927"	"3"	"台前县"
"410928"	"3"	"濮阳县"
"411000"	"2"	"许昌市"
"411023"	"3"	"许昌县"
"411024"	"3"	"鄢陵县"
"411025"	"3"	"襄城县"
"411081"	"3"	"禹州市"
"411082"	"3"	"长葛市"
"411100"	"2"	"漯河市"
"411103"	"3"	"郾城区"
"411121"	"3"	"舞阳县"
"411122"	"3"	"临颍县"
"411200"	"2"	"三门峡市"
"411221"	"3"	"渑池县"
"411222"	"3"	"陕县"
"411224"	"3"	"卢氏县"
"411281"	"3"	"义马市"
"411282"	"3"	"灵宝市"
"411300"	"2"	"南阳市"
"411321"	"3"	"南召县"
"411322"	"3"	"方城县"
"411323"	"3"	"西峡县"
"411324"	"3"	"镇平县"
"411325"	"3"	"内乡县"
"411326"	"3"	"淅川县"
"411327"	"3"	"社旗县"
"411328"	"3"	"唐河县"
"411329"	"3"	"新野县"
"411330"	"3"	"桐柏县"
"411381"	"3"	"邓州市"
"411400"	"2"	"商丘市"
"411403"	"3"	"睢阳区"
"411421"	"3"	"民权县"
"411422"	"3"	"睢县"
"411423"	"3"	"宁陵县"
"411424"	"3"	"柘城县"
"411425"	"3"	"虞城县"
"411426"	"3"	"夏邑县"
"411481"	"3"	"永城市"
"411500"	"2"	"信阳市"
"411521"	"3"	"罗山县"
"411522"	"3"	"光山县"
"411523"	"3"	"新县"
"411524"	"3"	"商城县"
"411525"	"3"	"固始县"
"411526"	"3"	"潢川县"
"411527"	"3"	"淮滨县"
"411528"	"3"	"息县"
"411600"	"2"	"周口市"
"411621"	"3"	"扶沟县"
"411622"	"3"	"西华县"
"411623"	"3"	"商水县"
"411624"	"3"	"沈丘县"
"411625"	"3"	"郸城县"
"411626"	"3"	"淮阳县"
"411627"	"3"	"太康县"
"411628"	"3"	"鹿邑县"
"411681"	"3"	"项城市"
"411700"	"2"	"驻马店市"
"411721"	"3"	"西平县"
"411722"	"3"	"上蔡县"
"411723"	"3"	"平舆县"
"411724"	"3"	"正阳县"
"411725"	"3"	"确山县"
"411726"	"3"	"泌阳县"
"411727"	"3"	"汝南县"
"411728"	"3"	"遂平县"
"411729"	"3"	"新蔡县"
"419001"	"3"	"济源市"
"420000"	"1"	"湖北省"
"420100"	"2"	"武汉市"
"420200"	"2"	"黄石市"
"420222"	"3"	"阳新县"
"420281"	"3"	"大冶市"
"420300"	"2"	"十堰市"
"420304"	"3"	"郧阳区"
"420322"	"3"	"郧西县"
"420323"	"3"	"竹山县"
"420324"	"3"	"竹溪县"
"420325"	"3"	"房县"
"420381"	"3"	"丹江口市"
"420500"	"2"	"宜昌市"
"420525"	"3"	"远安县"
"420526"	"3"	"兴山县"
"420527"	"3"	"秭归县"
"420528"	"3"	"长阳土家族自治县"
"420529"	"3"	"五峰土家族自治县"
"420581"	"3"	"宜都市"
"420582"	"3"	"当阳市"
"420583"	"3"	"枝江市"
"420600"	"2"	"襄阳市"
"420624"	"3"	"南漳县"
"420625"	"3"	"谷城县"
"420626"	"3"	"保康县"
"420682"	"3"	"老河口市"
"420683"	"3"	"枣阳市"
"420684"	"3"	"宜城市"
"420700"	"2"	"鄂州市"
"420800"	"2"	"荆门市"
"420821"	"3"	"京山县"
"420822"	"3"	"沙洋县"
"420881"	"3"	"钟祥市"
"420900"	"2"	"孝感市"
"420921"	"3"	"孝昌县"
"420922"	"3"	"大悟县"
"420923"	"3"	"云梦县"
"420981"	"3"	"应城市"
"420982"	"3"	"安陆市"
"420984"	"3"	"汉川市"
"421000"	"2"	"荆州市"
"421022"	"3"	"公安县"
"421023"	"3"	"监利县"
"421024"	"3"	"江陵县"
"421081"	"3"	"石首市"
"421083"	"3"	"洪湖市"
"421087"	"3"	"松滋市"
"421100"	"2"	"黄冈市"
"421121"	"3"	"团风县"
"421122"	"3"	"红安县"
"421123"	"3"	"罗田县"
"421124"	"3"	"英山县"
"421125"	"3"	"浠水县"
"421126"	"3"	"蕲春县"
"421127"	"3"	"黄梅县"
"421181"	"3"	"麻城市"
"421182"	"3"	"武穴市"
"421200"	"2"	"咸宁市"
"421221"	"3"	"嘉鱼县"
"421222"	"3"	"通城县"
"421223"	"3"	"崇阳县"
"421224"	"3"	"通山县"
"421281"	"3"	"赤壁市"
"421300"	"2"	"随州市"
"421321"	"3"	"随县"
"421381"	"3"	"广水市"
"422800"	"2"	"恩施土家族苗族自治州"
"422801"	"3"	"恩施市"
"422802"	"3"	"利川市"
"422822"	"3"	"建始县"
"422823"	"3"	"巴东县"
"422825"	"3"	"宣恩县"
"422826"	"3"	"咸丰县"
"422827"	"3"	"来凤县"
"422828"	"3"	"鹤峰县"
"429004"	"3"	"仙桃市"
"429005"	"3"	"潜江市"
"429006"	"3"	"天门市"
"429021"	"3"	"神农架林区"
"430000"	"1"	"湖南省"
"430100"	"2"	"长沙市"
"430112"	"3"	"望城区"
"430121"	"3"	"长沙县"
"430124"	"3"	"宁乡县"
"430181"	"3"	"浏阳市"
"430200"	"2"	"株洲市"
"430221"	"3"	"株洲县"
"430223"	"3"	"攸县"
"430224"	"3"	"茶陵县"
"430225"	"3"	"炎陵县"
"430281"	"3"	"醴陵市"
"430300"	"2"	"湘潭市"
"430321"	"3"	"湘潭县"
"430381"	"3"	"湘乡市"
"430382"	"3"	"韶山市"
"430400"	"2"	"衡阳市"
"430421"	"3"	"衡阳县"
"430422"	"3"	"衡南县"
"430423"	"3"	"衡山县"
"430424"	"3"	"衡东县"
"430426"	"3"	"祁东县"
"430481"	"3"	"耒阳市"
"430482"	"3"	"常宁市"
"430500"	"2"	"邵阳市"
"430521"	"3"	"邵东县"
"430522"	"3"	"新邵县"
"430523"	"3"	"邵阳县"
"430524"	"3"	"隆回县"
"430525"	"3"	"洞口县"
"430527"	"3"	"绥宁县"
"430528"	"3"	"新宁县"
"430529"	"3"	"城步苗族自治县"
"430581"	"3"	"武冈市"
"430600"	"2"	"岳阳市"
"430602"	"3"	"岳阳楼区"
"430621"	"3"	"岳阳县"
"430623"	"3"	"华容县"
"430624"	"3"	"湘阴县"
"430626"	"3"	"平江县"
"430681"	"3"	"汨罗市"
"430682"	"3"	"临湘市"
"430700"	"2"	"常德市"
"430721"	"3"	"安乡县"
"430722"	"3"	"汉寿县"
"430723"	"3"	"澧县"
"430724"	"3"	"临澧县"
"430725"	"3"	"桃源县"
"430726"	"3"	"石门县"
"430781"	"3"	"津市市"
"430800"	"2"	"张家界市"
"430821"	"3"	"慈利县"
"430822"	"3"	"桑植县"
"430900"	"2"	"益阳市"
"430921"	"3"	"南县"
"430922"	"3"	"桃江县"
"430923"	"3"	"安化县"
"430981"	"3"	"沅江市"
"431000"	"2"	"郴州市"
"431021"	"3"	"桂阳县"
"431022"	"3"	"宜章县"
"431023"	"3"	"永兴县"
"431024"	"3"	"嘉禾县"
"431025"	"3"	"临武县"
"431026"	"3"	"汝城县"
"431027"	"3"	"桂东县"
"431028"	"3"	"安仁县"
"431081"	"3"	"资兴市"
"431100"	"2"	"永州市"
"431121"	"3"	"祁阳县"
"431122"	"3"	"东安县"
"431123"	"3"	"双牌县"
"431124"	"3"	"道县"
"431125"	"3"	"江永县"
"431126"	"3"	"宁远县"
"431127"	"3"	"蓝山县"
"431128"	"3"	"新田县"
"431129"	"3"	"江华瑶族自治县"
"431200"	"2"	"怀化市"
"431221"	"3"	"中方县"
"431222"	"3"	"沅陵县"
"431223"	"3"	"辰溪县"
"431224"	"3"	"溆浦县"
"431225"	"3"	"会同县"
"431226"	"3"	"麻阳苗族自治县"
"431227"	"3"	"新晃侗族自治县"
"431228"	"3"	"芷江侗族自治县"
"431229"	"3"	"靖州苗族侗族自治县"
"431230"	"3"	"通道侗族自治县"
"431281"	"3"	"洪江市"
"431300"	"2"	"娄底市"
"431321"	"3"	"双峰县"
"431322"	"3"	"新化县"
"431381"	"3"	"冷水江市"
"431382"	"3"	"涟源市"
"433100"	"2"	"湘西土家族苗族自治州"
"433101"	"3"	"吉首市"
"433122"	"3"	"泸溪县"
"433123"	"3"	"凤凰县"
"433124"	"3"	"花垣县"
"433125"	"3"	"保靖县"
"433126"	"3"	"古丈县"
"433127"	"3"	"永顺县"
"433130"	"3"	"龙山县"
"440000"	"1"	"广东省"
"440100"	"2"	"广州市"
"440200"	"2"	"韶关市"
"440205"	"3"	"曲江区"
"440222"	"3"	"始兴县"
"440224"	"3"	"仁化县"
"440229"	"3"	"翁源县"
"440232"	"3"	"乳源瑶族自治县"
"440233"	"3"	"新丰县"
"440281"	"3"	"乐昌市"
"440282"	"3"	"南雄市"
"440300"	"2"	"深圳市"
"440400"	"2"	"珠海市"
"440500"	"2"	"汕头市"
"440523"	"3"	"南澳县"
"440600"	"2"	"佛山市"
"440700"	"2"	"江门市"
"440781"	"3"	"台山市"
"440783"	"3"	"开平市"
"440784"	"3"	"鹤山市"
"440785"	"3"	"恩平市"
"440800"	"2"	"湛江市"
"440823"	"3"	"遂溪县"
"440825"	"3"	"徐闻县"
"440881"	"3"	"廉江市"
"440882"	"3"	"雷州市"
"440883"	"3"	"吴川市"
"440900"	"2"	"茂名市"
"440904"	"3"	"电白区"
"440981"	"3"	"高州市"
"440982"	"3"	"化州市"
"440983"	"3"	"信宜市"
"441200"	"2"	"肇庆市"
"441223"	"3"	"广宁县"
"441224"	"3"	"怀集县"
"441225"	"3"	"封开县"
"441226"	"3"	"德庆县"
"441284"	"3"	"四会市"
"441300"	"2"	"惠州市"
"441322"	"3"	"博罗县"
"441323"	"3"	"惠东县"
"441324"	"3"	"龙门县"
"441400"	"2"	"梅州市"
"441422"	"3"	"大埔县"
"441423"	"3"	"丰顺县"
"441424"	"3"	"五华县"
"441426"	"3"	"平远县"
"441427"	"3"	"蕉岭县"
"441481"	"3"	"兴宁市"
"441500"	"2"	"汕尾市"
"441521"	"3"	"海丰县"
"441523"	"3"	"陆河县"
"441581"	"3"	"陆丰市"
"441600"	"2"	"河源市"
"441621"	"3"	"紫金县"
"441622"	"3"	"龙川县"
"441623"	"3"	"连平县"
"441624"	"3"	"和平县"
"441625"	"3"	"东源县"
"441700"	"2"	"阳江市"
"441704"	"3"	"阳东区"
"441721"	"3"	"阳西县"
"441781"	"3"	"阳春市"
"441800"	"2"	"清远市"
"441803"	"3"	"清新区"
"441821"	"3"	"佛冈县"
"441823"	"3"	"阳山县"
"441825"	"3"	"连山壮族瑶族自治县"
"441826"	"3"	"连南瑶族自治县"
"441881"	"3"	"英德市"
"441882"	"3"	"连州市"
"441900"	"2"	"东莞市"
"442000"	"2"	"中山市"
"445100"	"2"	"潮州市"
"445122"	"3"	"饶平县"
"445200"	"2"	"揭阳市"
"445203"	"3"	"揭东区"
"445222"	"3"	"揭西县"
"445224"	"3"	"惠来县"
"445281"	"3"	"普宁市"
"445300"	"2"	"云浮市"
"445321"	"3"	"新兴县"
"445322"	"3"	"郁南县"
"445381"	"3"	"罗定市"
"450000"	"1"	"广西壮族自治区"
"450100"	"2"	"南宁市"
"450123"	"3"	"隆安县"
"450124"	"3"	"马山县"
"450125"	"3"	"上林县"
"450126"	"3"	"宾阳县"
"450127"	"3"	"横县"
"450200"	"2"	"柳州市"
"450221"	"3"	"柳江县"
"450222"	"3"	"柳城县"
"450223"	"3"	"鹿寨县"
"450224"	"3"	"融安县"
"450225"	"3"	"融水苗族自治县"
"450226"	"3"	"三江侗族自治县"
"450300"	"2"	"桂林市"
"450321"	"3"	"阳朔县"
"450323"	"3"	"灵川县"
"450324"	"3"	"全州县"
"450325"	"3"	"兴安县"
"450326"	"3"	"永福县"
"450327"	"3"	"灌阳县"
"450328"	"3"	"龙胜各族自治县"
"450329"	"3"	"资源县"
"450330"	"3"	"平乐县"
"450331"	"3"	"荔浦县"
"450332"	"3"	"恭城瑶族自治县"
"450400"	"2"	"梧州市"
"450421"	"3"	"苍梧县"
"450422"	"3"	"藤县"
"450423"	"3"	"蒙山县"
"450481"	"3"	"岑溪市"
"450500"	"2"	"北海市"
"450521"	"3"	"合浦县"
"450600"	"2"	"防城港市"
"450621"	"3"	"上思县"
"450681"	"3"	"东兴市"
"450700"	"2"	"钦州市"
"450721"	"3"	"灵山县"
"450722"	"3"	"浦北县"
"450800"	"2"	"贵港市"
"450821"	"3"	"平南县"
"450881"	"3"	"桂平市"
"450900"	"2"	"玉林市"
"450921"	"3"	"容县"
"450922"	"3"	"陆川县"
"450923"	"3"	"博白县"
"450924"	"3"	"兴业县"
"450981"	"3"	"北流市"
"451000"	"2"	"百色市"
"451021"	"3"	"田阳县"
"451022"	"3"	"田东县"
"451023"	"3"	"平果县"
"451024"	"3"	"德保县"
"451026"	"3"	"那坡县"
"451027"	"3"	"凌云县"
"451028"	"3"	"乐业县"
"451029"	"3"	"田林县"
"451030"	"3"	"西林县"
"451031"	"3"	"隆林各族自治县"
"451081"	"3"	"靖西市"
"451100"	"2"	"贺州市"
"451121"	"3"	"昭平县"
"451122"	"3"	"钟山县"
"451123"	"3"	"富川瑶族自治县"
"451200"	"2"	"河池市"
"451221"	"3"	"南丹县"
"451222"	"3"	"天峨县"
"451223"	"3"	"凤山县"
"451224"	"3"	"东兰县"
"451225"	"3"	"罗城仫佬族自治县"
"451226"	"3"	"环江毛南族自治县"
"451227"	"3"	"巴马瑶族自治县"
"451228"	"3"	"都安瑶族自治县"
"451229"	"3"	"大化瑶族自治县"
"451281"	"3"	"宜州市"
"451300"	"2"	"来宾市"
"451321"	"3"	"忻城县"
"451322"	"3"	"象州县"
"451323"	"3"	"武宣县"
"451324"	"3"	"金秀瑶族自治县"
"451381"	"3"	"合山市"
"451400"	"2"	"崇左市"
"451421"	"3"	"扶绥县"
"451422"	"3"	"宁明县"
"451423"	"3"	"龙州县"
"451424"	"3"	"大新县"
"451425"	"3"	"天等县"
"451481"	"3"	"凭祥市"
"460000"	"1"	"海南省"
"460100"	"2"	"海口市"
"460200"	"2"	"三亚市"
"460300"	"2"	"三沙市"
"460321"	"3"	"西沙群岛"
"460322"	"3"	"南沙群岛"
"460323"	"3"	"中沙群岛的岛礁及其海域"
"469001"	"3"	"五指山市"
"469002"	"3"	"琼海市"
"469003"	"3"	"儋州市"
"469005"	"3"	"文昌市"
"469006"	"3"	"万宁市"
"469007"	"3"	"东方市"
"469021"	"3"	"定安县"
"469022"	"3"	"屯昌县"
"469023"	"3"	"澄迈县"
"469024"	"3"	"临高县"
"469025"	"3"	"白沙黎族自治县"
"469026"	"3"	"昌江黎族自治县"
"469027"	"3"	"乐东黎族自治县"
"469028"	"3"	"陵水黎族自治县"
"469029"	"3"	"保亭黎族苗族自治县"
"469030"	"3"	"琼中黎族苗族自治县"
"500000"	"1"	"重庆市"
"500100"	"2"	"重庆市"
"500101"	"3"	"万州区"
"500102"	"3"	"涪陵区"
"500110"	"3"	"綦江区"
"500111"	"3"	"大足区"
"500112"	"3"	"渝北区"
"500113"	"3"	"巴南区"
"500114"	"3"	"黔江区"
"500115"	"3"	"长寿区"
"500120"	"3"	"璧山区"
"500151"	"3"	"铜梁区"
"500152"	"3"	"潼南区"
"500153"	"3"	"荣昌区"
"500228"	"3"	"梁平县"
"500229"	"3"	"城口县"
"500230"	"3"	"丰都县"
"500231"	"3"	"垫江县"
"500232"	"3"	"武隆县"
"500233"	"3"	"忠县"
"500234"	"3"	"开县"
"500235"	"3"	"云阳县"
"500236"	"3"	"奉节县"
"500237"	"3"	"巫山县"
"500238"	"3"	"巫溪县"
"500240"	"3"	"石柱土家族自治县"
"500241"	"3"	"秀山土家族苗族自治县"
"500242"	"3"	"酉阳土家族苗族自治县"
"500243"	"3"	"彭水苗族土家族自治县"
"510000"	"1"	"四川省"
"510100"	"2"	"成都市"
"510114"	"3"	"新都区"
"510115"	"3"	"温江区"
"510121"	"3"	"金堂县"
"510122"	"3"	"双流县"
"510124"	"3"	"郫县"
"510129"	"3"	"大邑县"
"510131"	"3"	"蒲江县"
"510132"	"3"	"新津县"
"510181"	"3"	"都江堰市"
"510182"	"3"	"彭州市"
"510183"	"3"	"邛崃市"
"510184"	"3"	"崇州市"
"510300"	"2"	"自贡市"
"510321"	"3"	"荣县"
"510322"	"3"	"富顺县"
"510400"	"2"	"攀枝花市"
"510421"	"3"	"米易县"
"510422"	"3"	"盐边县"
"510500"	"2"	"泸州市"
"510503"	"3"	"纳溪区"
"510521"	"3"	"泸县"
"510522"	"3"	"合江县"
"510524"	"3"	"叙永县"
"510525"	"3"	"古蔺县"
"510600"	"2"	"德阳市"
"510623"	"3"	"中江县"
"510626"	"3"	"罗江县"
"510681"	"3"	"广汉市"
"510682"	"3"	"什邡市"
"510683"	"3"	"绵竹市"
"510700"	"2"	"绵阳市"
"510722"	"3"	"三台县"
"510723"	"3"	"盐亭县"
"510724"	"3"	"安县"
"510725"	"3"	"梓潼县"
"510726"	"3"	"北川羌族自治县"
"510727"	"3"	"平武县"
"510781"	"3"	"江油市"
"510800"	"2"	"广元市"
"510821"	"3"	"旺苍县"
"510822"	"3"	"青川县"
"510823"	"3"	"剑阁县"
"510824"	"3"	"苍溪县"
"510900"	"2"	"遂宁市"
"510921"	"3"	"蓬溪县"
"510922"	"3"	"射洪县"
"510923"	"3"	"大英县"
"511000"	"2"	"内江市"
"511024"	"3"	"威远县"
"511025"	"3"	"资中县"
"511028"	"3"	"隆昌县"
"511100"	"2"	"乐山市"
"511123"	"3"	"犍为县"
"511124"	"3"	"井研县"
"511126"	"3"	"夹江县"
"511129"	"3"	"沐川县"
"511132"	"3"	"峨边彝族自治县"
"511133"	"3"	"马边彝族自治县"
"511181"	"3"	"峨眉山市"
"511300"	"2"	"南充市"
"511321"	"3"	"南部县"
"511322"	"3"	"营山县"
"511323"	"3"	"蓬安县"
"511324"	"3"	"仪陇县"
"511325"	"3"	"西充县"
"511381"	"3"	"阆中市"
"511400"	"2"	"眉山市"
"511403"	"3"	"彭山区"
"511421"	"3"	"仁寿县"
"511423"	"3"	"洪雅县"
"511424"	"3"	"丹棱县"
"511425"	"3"	"青神县"
"511500"	"2"	"宜宾市"
"511503"	"3"	"南溪区"
"511521"	"3"	"宜宾县"
"511523"	"3"	"江安县"
"511524"	"3"	"长宁县"
"511525"	"3"	"高县"
"511526"	"3"	"珙县"
"511527"	"3"	"筠连县"
"511528"	"3"	"兴文县"
"511529"	"3"	"屏山县"
"511600"	"2"	"广安市"
"511621"	"3"	"岳池县"
"511622"	"3"	"武胜县"
"511623"	"3"	"邻水县"
"511681"	"3"	"华蓥市"
"511700"	"2"	"达州市"
"511703"	"3"	"达川区"
"511722"	"3"	"宣汉县"
"511723"	"3"	"开江县"
"511724"	"3"	"大竹县"
"511725"	"3"	"渠县"
"511781"	"3"	"万源市"
"511800"	"2"	"雅安市"
"511803"	"3"	"名山区"
"511822"	"3"	"荥经县"
"511823"	"3"	"汉源县"
"511824"	"3"	"石棉县"
"511825"	"3"	"天全县"
"511826"	"3"	"芦山县"
"511827"	"3"	"宝兴县"
"511900"	"2"	"巴中市"
"511921"	"3"	"通江县"
"511922"	"3"	"南江县"
"511923"	"3"	"平昌县"
"512000"	"2"	"资阳市"
"512021"	"3"	"安岳县"
"512022"	"3"	"乐至县"
"512081"	"3"	"简阳市"
"513200"	"2"	"阿坝藏族羌族自治州"
"513221"	"3"	"汶川县"
"513222"	"3"	"理县"
"513223"	"3"	"茂县"
"513224"	"3"	"松潘县"
"513225"	"3"	"九寨沟县"
"513226"	"3"	"金川县"
"513227"	"3"	"小金县"
"513228"	"3"	"黑水县"
"513229"	"3"	"马尔康县"
"513230"	"3"	"壤塘县"
"513231"	"3"	"阿坝县"
"513232"	"3"	"若尔盖县"
"513233"	"3"	"红原县"
"513300"	"2"	"甘孜藏族自治州"
"513301"	"3"	"康定市"
"513322"	"3"	"泸定县"
"513323"	"3"	"丹巴县"
"513324"	"3"	"九龙县"
"513325"	"3"	"雅江县"
"513326"	"3"	"道孚县"
"513327"	"3"	"炉霍县"
"513328"	"3"	"甘孜县"
"513329"	"3"	"新龙县"
"513330"	"3"	"德格县"
"513331"	"3"	"白玉县"
"513332"	"3"	"石渠县"
"513333"	"3"	"色达县"
"513334"	"3"	"理塘县"
"513335"	"3"	"巴塘县"
"513336"	"3"	"乡城县"
"513337"	"3"	"稻城县"
"513338"	"3"	"得荣县"
"513400"	"2"	"凉山彝族自治州"
"513401"	"3"	"西昌市"
"513422"	"3"	"木里藏族自治县"
"513423"	"3"	"盐源县"
"513424"	"3"	"德昌县"
"513425"	"3"	"会理县"
"513426"	"3"	"会东县"
"513427"	"3"	"宁南县"
"513428"	"3"	"普格县"
"513429"	"3"	"布拖县"
"513430"	"3"	"金阳县"
"513431"	"3"	"昭觉县"
"513432"	"3"	"喜德县"
"513433"	"3"	"冕宁县"
"513434"	"3"	"越西县"
